x,y
287630,267078
287630,268853
287630,287629
287630,287633
287630,287635
287630,287637
287630,311768
287630,361524
287630,361525
287630,361526
287630,361527
287630,361529
112879,9701
112879,29422
112879,31131
112879,36104
112879,37724
112879,40358
112879,65899
112879,70385
112879,87400
112879,88584
112879,132766
112879,166988
112879,173168
112879,184499
112879,280959
112879,325111
112879,363760
112879,363761
112879,363762
112879,364054
112879,365071
13124,136897
13124,151617
13124,152401
13124,153413
13124,196787
13124,220039
13124,220040
13124,225533
13124,229452
13124,229453
13124,229454
13124,229455
13124,231995
13124,231996
13124,231997
13124,232756
13124,232757
13124,232758
13124,232760
13124,232761
13124,232763
13124,232765
13124,232768
13124,232769
13124,232771
13124,232772
13124,232773
13124,246606
13124,246607
291728,33689
291728,195177
291728,210072
291728,286584
291728,286585
291728,286587
291728,286588
291728,291718
291728,291720
291728,291721
291728,291722
291728,291723
291728,291724
291728,291725
291728,291726
291728,291727
291728,296899
291728,296900
291728,296901
291728,296902
291728,296951
291728,296952
291728,310999
71906,5184
71906,11983
71906,18324
71906,21158
71906,24476
71906,26144
71906,36868
71906,41549
71906,44873
71906,53240
71906,73194
71906,79279
71906,88989
71906,96246
71906,97752
71906,117888
71906,180399
71906,232550
71906,280671
71906,311316
71906,313067
71906,326452
71906,364248
72412,14007
72412,14093
72412,17247
72412,17628
72412,23001
72412,25841
72412,26011
72412,29040
72412,39632
72412,41755
72412,47324
72412,47989
72412,50339
72412,57050
72412,57688
72412,66013
72412,72191
72412,73745
72412,78773
72412,79175
72412,80770
72412,80912
72412,81006
72412,83312
72412,83453
72412,83603
72412,84775
72412,97519
72412,97520
72412,100378
369091,32534
369091,38868
369091,42671
369091,43377
369091,45479
369091,69054
369091,82316
369091,84657
369091,109825
369091,114575
369091,114816
369091,117657
369091,119707
369091,137772
369091,142571
369091,148255
369091,179483
369091,181479
369091,193978
369091,199804
369091,219725
369091,238123
369091,252413
369091,256807
369091,269413
369091,279245
369091,283362
369091,287845
369091,298337
369091,305407
369091,305408
369091,308275
369091,319357
369091,319822
369091,319824
369091,319826
369091,319829
369091,319831
369091,319832
369091,320839
369091,320841
369091,320842
369091,321670
369091,324478
369091,325271
369091,333294
369091,334605
369091,334607
369091,335560
369091,346257
369091,353858
369091,360070
369091,360071
369091,361633
369091,361634
369091,361635
369091,361636
369091,361637
369091,361638
369091,361639
369091,361640
369091,361642
369091,361643
369091,361645
369091,361646
369091,361647
369091,361648
369091,361649
369091,361650
369091,361651
369091,361652
369091,361654
369091,361655
369091,361656
369091,361657
369091,361658
369091,361659
369091,361660
369091,361661
369091,361663
369091,361664
369091,361666
369091,369092
286478,19238
286478,30679
286478,103756
286478,111435
286478,114914
286478,121553
286478,125859
286478,126999
286478,132410
286478,170035
286478,185260
286478,193895
286478,278828
286478,286471
286478,286472
286478,286473
286478,286474
286478,286475
286478,286476
286478,286477
286478,286479
286478,286480
286478,286481
286478,286482
286478,286483
286478,286484
286478,286793
286478,286795
286478,286796
286478,286797
286478,286798
286478,305563
51916,34838
51916,34839
51916,44415
51916,49445
51916,70926
51916,105295
51916,109225
51916,181968
51916,181969
51916,181970
51916,181972
51916,193895
51916,204410
51916,204411
51916,204412
51916,204437
51916,204601
51916,204604
51916,204605
51916,204606
51916,204607
51916,204608
51916,204610
51916,204611
51916,229051
364526,66898
364526,101950
364526,107248
364526,125859
364526,275083
364526,276046
364526,322269
364526,322270
364526,322271
364526,322272
364526,322274
364526,322276
364526,322277
364526,322278
364526,322279
364526,322280
364526,324544
364526,330094
364526,364525
364526,364527
364526,364528
364526,364529
364526,364530
364526,364531
364526,365148
364526,379171
364526,389684
364526,389685
229668,46988
229668,109015
229668,122485
229668,202540
229668,235977
229668,295635
229668,322249
229668,322250
229668,322251
229668,322252
229668,322253
229668,322254
229668,322255
229668,322257
229668,322258
229668,322259
229668,327127
229668,327128
229668,327129
229668,327131
229668,350578
229668,355056
355368,274217
355368,280299
355368,319953
355368,320018
355368,320019
355368,320020
355368,320021
355368,320023
355368,320024
355368,320025
355368,321797
355368,321798
355368,321799
355368,321800
355368,321801
355368,321802
355368,322460
355368,322461
355368,322462
355368,322463
355368,322464
355368,322466
355368,329772
355368,329773
355368,331113
355368,331114
403303,69581
403303,192006
403303,397343
403303,403300
403303,403301
403303,403302
403303,403305
403303,403306
403303,403515
403303,403516
403303,403517
403303,403518
403303,408927
403303,414444
403303,414445
403303,414446
403303,421001
149877,33035
149877,57024
149877,98451
149877,108518
149877,147198
149877,332531
149877,360372
149877,360373
149877,360374
149877,360375
149877,360376
149877,368752
149877,368753
149877,368755
149877,368756
149877,368757
149877,368758
149877,373157
149877,373158
206769,7427
206769,22203
206769,28720
206769,45852
206769,66206
206769,77110
206769,79708
206769,90431
206769,108170
206769,127808
206769,151464
206769,151743
206769,161335
206769,162997
206769,166413
206769,168970
206769,170843
206769,173275
206769,174111
206769,183939
206769,203035
206769,204569
206769,206770
206769,206771
206769,206772
206769,206773
206769,206774
206769,206775
206769,208625
206769,208626
206769,208627
206769,208628
206769,208629
206769,208630
206769,208631
206769,208632
206769,208633
206769,212232
206769,219047
206769,219048
206769,219754
206769,225421
206769,286055
206769,294061
206769,294062
206769,305902
206769,318696
206769,318697
206769,318699
206769,318700
206769,318701
206769,318702
206769,318704
206769,318706
206769,318707
206769,328086
206769,328087
206769,328970
206769,328971
206769,332584
206769,403493
206769,403494
206769,403495
206769,403496
206769,403531
405197,31470
405197,72210
405197,94469
405197,209722
405197,220936
405197,261762
405197,263799
405197,286305
405197,328201
405197,369080
405197,382574
405197,405199
405197,405200
405197,405201
405197,409530
405197,409531
405197,409532
359560,30751
359560,31057
359560,39492
359560,43403
359560,55751
359560,56993
359560,64869
359560,67487
359560,78342
359560,79957
359560,84026
359560,100359
359560,165245
359560,359559
359560,359561
359560,367308
359560,367309
359560,370250
359560,370251
359560,370995
30803,8662
30803,11711
30803,13226
30803,24196
30803,26573
30803,67487
30803,68391
30803,101019
30803,107817
30803,142895
30803,229513
30803,258790
30803,279943
30803,359493
30803,359494
30803,359495
30803,359496
30803,359497
30803,367358
30803,367359
30803,367360
30803,367361
30803,367362
30803,367363
30803,393738
30803,393739
193651,4496
193651,30815
193651,31470
193651,40108
193651,48525
193651,63227
193651,65957
193651,66095
193651,67024
193651,68242
193651,70089
193651,72210
193651,76323
193651,89910
193651,114253
193651,115457
193651,115586
193651,116246
193651,121742
193651,124395
193651,124411
193651,124535
193651,131740
193651,141841
193651,165355
193651,178333
193651,185173
193651,185919
193651,192103
193651,199059
193651,223457
193651,229756
193651,234780
193651,238302
193651,257012
193651,257018
193651,257020
193651,257021
193651,257023
193651,257533
193651,261762
193651,270050
193651,270519
193651,272552
193651,274213
193651,284923
193651,286303
193651,286304
193651,286305
193651,286306
193651,286307
193651,286308
193651,286309
193651,286310
193651,286311
193651,286312
193651,286313
193651,286315
193651,286316
193651,286318
193651,286319
193651,286320
193651,286321
193651,286322
193651,286323
193651,286324
193651,286325
193651,286326
193651,286327
193651,286339
193651,286340
193651,286341
193651,286342
193651,286343
193651,286345
193651,286346
193651,286347
193651,286348
193651,286349
193651,286350
193651,286352
193651,286353
193651,286354
193651,286356
193651,286357
193651,286358
193651,286360
193651,286397
193651,286509
193651,286510
193651,286511
193651,294935
193651,306215
193651,307088
193651,307089
193651,308943
36485,3420
36485,7280
36485,7630
36485,17505
36485,19831
36485,21250
36485,21634
36485,23566
36485,27627
36485,30141
36485,32876
36485,49190
36485,65241
36485,76297
36485,77813
36485,81856
36485,88795
36485,90027
36485,100861
36485,108168
36485,108606
36485,113288
36485,128134
127916,38395
127916,127909
127916,127910
127916,127914
127916,127915
127916,127917
127916,127918
127916,127995
127916,127996
127916,127997
127916,129660
127916,141004
127916,144237
270877,18246
270877,82366
270877,86907
270877,90109
270877,127021
270877,128834
270877,156641
270877,186261
270877,208824
270877,221594
270877,227601
270877,259942
270877,261453
270877,290534
270877,290535
270877,290536
270877,290537
270877,290538
270877,290539
270877,290540
104692,4972
104692,20179
104692,50180
104692,60819
104692,77972
104692,88317
104692,96658
104692,96784
104692,96786
104692,96787
104692,96788
104692,96789
104692,96790
104692,96791
104692,96792
104692,96793
104692,96794
104692,96796
104692,96797
104692,96798
104692,96799
104692,96800
104692,96801
104692,96802
104692,96803
104692,96804
104692,96805
104692,96806
104692,96807
104692,99619
104692,99620
104692,99621
104692,104693
405605,1045
405605,77110
405605,97459
405605,101241
405605,173275
405605,225421
405605,256418
405605,288024
405605,294062
405605,318275
405605,318696
405605,328087
405605,328970
405605,349059
405605,364766
405605,405598
405605,405599
405605,405600
405605,405601
405605,405602
405605,405603
405605,405604
405605,405606
225878,105338
225878,164628
225878,184064
225878,193983
225878,207457
225878,232997
225878,243451
225878,260585
225878,286419
225878,286420
225878,287132
225878,301447
225878,319111
225878,339162
225878,346567
225878,359842
225878,359844
225878,359845
225878,359846
225878,368056
154819,19584
154819,26729
154819,46185
154819,53209
154819,123127
154819,128043
154819,145186
154819,151483
154819,151485
154819,152200
154819,152201
154819,152202
154819,152203
154819,153562
154819,154821
384490,7427
384490,49816
384490,64097
384490,69172
384490,77854
384490,78467
384490,81455
384490,128706
384490,132204
384490,168187
384490,175051
384490,176634
384490,181513
384490,225051
384490,227186
384490,228178
384490,231487
384490,240220
384490,253894
384490,257685
384490,265427
384490,275336
384490,276373
384490,288505
384490,301098
384490,314592
384490,321631
384490,325341
384490,331022
384490,356060
384490,362433
384490,362434
384490,362435
384490,364477
384490,364478
384490,368768
384490,372200
174432,28392
174432,208157
174432,222623
174432,227295
174432,260627
174432,261121
174432,265123
174432,269104
174432,290318
174432,290319
174432,290320
174432,290321
174432,290322
174432,292367
174432,306545
174432,310484
174432,315378
174432,322906
174432,322907
174432,322908
174432,322909
174432,322910
174432,344400
174432,346045
174432,346046
98451,33035
98451,57024
98451,108518
98451,147198
98451,332531
98451,360372
98451,360373
98451,360374
98451,360375
98451,360376
98451,368752
98451,368753
98451,368755
98451,368756
98451,368757
98451,368758
98451,373157
98451,373158
69524,6760
69524,24838
69524,34263
69524,38812
69524,40267
69524,40834
69524,51922
69524,58419
69524,60090
69524,66539
69524,75429
69524,81477
69524,96017
69524,112649
69524,112650
69524,120220
69524,122686
69524,130772
69524,143123
69524,146401
69524,149958
69524,151418
69524,151669
69524,157220
69524,158636
69524,161860
69524,166279
69524,170843
69524,183564
69524,184373
69524,184374
69524,207114
69524,208268
69524,208270
69524,229637
69524,229638
69524,229639
69524,229640
69524,229641
69524,229642
69524,229643
69524,230952
69524,231805
69524,235546
69524,235547
69524,235548
162165,30207
162165,43755
162165,76105
162165,85022
162165,97287
162165,109015
162165,125859
162165,145921
162165,168005
162165,168007
162165,172273
162165,182983
162165,183285
162165,206634
162165,212122
162165,225557
162165,230761
162165,230762
162165,236387
162165,236388
162165,236389
162165,240607
162165,261466
162165,288130
162165,288297
162165,295635
162165,295636
162165,315218
162165,321417
162165,321633
162165,321634
162165,325593
162165,331038
162165,331188
331114,274217
331114,280299
331114,319953
331114,320018
331114,320019
331114,320020
331114,320021
331114,320023
331114,320024
331114,320025
331114,321797
331114,321798
331114,321799
331114,321800
331114,321801
331114,321802
331114,322460
331114,322461
331114,322462
331114,322463
331114,322464
331114,322466
331114,329772
331114,329773
331114,331113
10700,22548
10700,26786
10700,29824
10700,46816
10700,56222
10700,70029
10700,86712
10700,86911
10700,95882
10700,124123
10700,124516
10700,158979
10700,163345
10700,163347
10700,169349
10700,174411
360347,30679
360347,103756
360347,111435
360347,114914
360347,121553
